Year,Class,Scientific Name,Common Name,Global Rank,State Rank,Federal Status,State Status,SWAP Status,Counties of occurrence,
2017,Terrestrial Snails,Stenotrema exodon,Alabama slitmouth,G2,SNR,,,,,
2017,Terrestrial Snails,Stenotrema florida,Apalachicola slitmouth,G3,SNR,,,,,
2017,Terrestrial Snails,Stenotrema magnafumosum,Appalachian slitmouth,G4,SNR,,,,,
2017,Terrestrial Snails,Stenotrema maxillatum,ridge-lip slitmouth,G3,SNR,,,,,
2017,Birds,Sterna forsteri,Forster's Tern,G5,"S1B,S5N",,SP,,Counties of occurrence:  Mobile,
2017,Birds,Sterna hirundo,Common Tern,G5,"S1B,S4N",,SP,,Counties of occurrence:  Mobile,
2017,Reptiles,Sternotherus carinatus,Razor-backed Musk Turtle,G5,S1,,,P2,"Counties of occurrence:  Mobile, Washington25",
2017,Reptiles,Sternotherus depressus,Flattened Musk Turtle7,G2,S2,LT,SP26,P2,"Counties of occurrence:  Blount, Cullman, Etowah4, Fayette, Jefferson, Marshall4, Tuscaloosa, Walker, Winston",
2017,Birds,Sternula antillarum,Least Tern,G4,"S2B,S4N",,SP,,"Counties of occurrence:  Baldwin, Mobile",
2017,Dicots,Stewartia malacodendron,silky camellia,G4,S2S3,,,,"Counties of occurrence:  Barbour, Bibb, Blount, Bullock, Butler, Chilton, Coosa, Dale, DeKalb, Geneva, Houston, Jackson, Marshall, Pike, Shelby",
2017,Dicots,Stewartia ovata,mountain camellia,G4,S2S3,,,,"Counties of occurrence:  Cullman, DeKalb, Franklin, Jackson, Lamar, Lawrence, Marion, Winston
ORDER Urticales
Family Urticceae  -  Nettle Family",
2017,Dicots,Stillingia aquatica,water toothleaf,G4G5,S1,,,,"Counties of occurrence:  Baldwin, Houston",
2017,Freshwater Snails,Stiobia nana,sculpin snail7,G1,S1,P1,,,"Counties of occurrence:  Calhoun
Family Pleuroceridae  -  Horn, River, and Rock Snails",
2017,Terrestrial Snails,Strobilops hubbardi,flattened pinecone,G3G4,SNR,,,,,
2017,Freshwater Mussels,Strophitus connasaugaensis,Alabama creekmussel,G3,S3,,PSM,P2,"Counties of occurrence:  Bibb, Calhoun, Cherokee, Chilton, Clay, Cleburne, Coosa, Dallas, Elmore, Etowah, Lee, Lowndes, Macon, Monroe, Montgomery, Perry, Shelby, St. Clair, Talladega, Wilcox",
2017,Freshwater Mussels,Strophitus subvexus,southern creekmussel,G3,S3,,PSM,,"Counties of occurrence:  Blount, Choctaw, , Fayette, Greene, Jefferson, Lamar, Lawrence, Marion, Pickens, Sumter, Tuscaloosa, Winston",
2017,Freshwater Mussels,Strophitus undulatus,creeper,G5,S1,,PSM,P1,"Counties of occurrence:  Colbert, Franklin4, Lauderdale4, Madison4",
2017,Amphipods,Stygobromus alabamensis,a cave obligate amphipod,G5,SNR,,,,,
2017,Amphipods,Stygobromus dicksoni,a cave obligate amphipod,G5,SNR,,,,,
2017,Amphipods,Stygobromus exilis,central Kentucky cave amphipod,G5,S1,,,,,
2017,Amphipods,Stygobromus inexpectatus,a cave obligate amphipod,G1,S1,,,,,
2017,Amphipods,Stygobromus smithi,Alabama well amphipod,G2G3,S1,,,,,
2017,Amphipods,Stygobromus vitreus,an amphipod,G4,SNR,,,,,
2017,Dicots,Stylisma aquatica,water southern morning-glory,G4,S1,,,,"Counties of occurrence:  Covington, Dallas, Escambia, Houston",
2017,Dicots,Stylisma pickeringii var. pickeringii,Pickering's morning-glory,G4T3,S1,,,,"Counties of occurrence:  Autauga, Dallas, Wilcox
Family Cuscutaceae  -  Dodder Family",
2017,Dicots,Stylophorum diphyllum,celandine poppy,G5,S1,,,,"Counties of occurrence:  Colbert, Jackson, Madison",
2017,Insects,Stylurus laurae,Laura's clubtail,G4,SH,,,,,
2017,Insects,Stylurus notatus,elusive clubtail,G3,SH,,,,,
2017,Insects,Stylurus townesi,Townes' clubtail,G3,S1S2,,,,,
2017,Insects,Subterrochus eurous,a cave obligate beetle7,G2G3,S1,,,,Counties of occurrence:  Jackson,
2017,Insects,Subterrochus ferus,a cave obligate beetle,G1G2,S1S2,,,,"Counties of occurrence:  Jackson, Madison",
2017,Insects,Subterrochus steevesi,a cave obligate beetle,G4,SNR,,,,Counties of occurrence:  Marshall,
2017,Terrestrial Snails,Succinea forsheyi,spotted ambersnail,G4,SNR,,,,,
2017,Terrestrial Snails,Succinea greerii,dryland ambersnail,G3,SNR,,,,,
2017,Terrestrial Snails,Succinea indiana,xeric ambersnail,G5,SNR,,,,,
2017,Terrestrial Snails,Succinea paralia,saltmarsh ambersnail,G2,SNR,,,,,
2017,Terrestrial Snails,Succinea unicolor,squatty ambersnail,G3,SNR,,,,,
2017,Terrestrial Snails,Succinea urbana,urban ambersnail,G2G3,SNR,,,,"Counties of occurrence:  Montgomery4
Family Zonitidae",
2017,Mammals,Sylvilagus obscurus,Appalachian cottontail,G4,S1,,GA,P2,"Counties of occurrence:  Clay, Cullman, Lawrence, Winston",
2017,Mammals,Sylvilagus palustris,marsh rabbit,G5,S3,,GA,P2,"Counties of occurrence:  Baldwin, Escambia8, Coffee8, Covington8, Dale8, Geneva8, Henry8, Houston8
ORDER SORICOMORPHA  -  Shrews, Moles, and Solenodons Family Soricidae  -  Shrews",
2017,Dicots,Symphyotrichum drummondii var. texanum,Texas aster,G5T3T4,S1?,,,,,
2017,Dicots,Symphyotrichum ericoides,heath aster,G5,S1,,,,Counties of occurrence:  Sumter,
2017,Dicots,Symphyotrichum georgianum,Georgia aster,G3,S3,,,,"Counties of occurrence: Bibb, Blount, Clay, Etowah4, Shelby4, St. Clair4, Talladega4, Tuscaloosa4 ",
2017,Dicots,Symphyotrichum kralii,pale-violet aster,GNR,SH,,,,Counties of occurrence:  Houston,
2017,Dicots,Symphyotrichum oolentangiense var. oolentangiense,sky blue aster,G5T5,S1,,,,Counties of occurrence:  Calhoun,
2017,Dicots,Symphyotrichum pratense,barrens silky aster,G4?,S1,,,,"Counties of occurrence: Etowah, Sumter",
2017,Dicots,Symphyotrichum sericeum,western silvery aster,G5,S1,,,,,
2017,Dicots,Synandra hispidula,Guyandotte beauty,G4,S1,,,,Counties of occurrence:  Jackson,
2017,Non-Vascular Plants,Syrrhopodon prolifer,moss,G5,S1,,,,,
2017,Mammals,Tadarida brasiliensis,Brazilian free-tailed bat,G5,S3,,,P2,"Counties of occurrence:  Bullock, Lee
Family Vespertilionidae  -  Vespertilionid Bats",
2017,Dicots,Tephrosia mohrii,pineland hoary-pea,G3,S1S2,,,,"Counties of occurrence:  Covington, Houston",
2017,Birds,Thalasseus maximus,Royal Tern,G5,"S2B,S5N",,SP,,"Counties of occurrence:  Baldwin, Mobile",
2017,Birds,Thalasseus sandvicensis,Sandwich Tern,G5,"S1B,S5N",,SP,,"Counties of occurrence:  Baldwin, Mobile",
2017,Monocots,Thalia dealbata,powdery thalia,G4,S1,,,,Counties of occurrence: Baldwin ,
2017,Dicots,Thalictrum debile,southern meadowrue,G2,S2,UR,,,"Counties of occurrence:  Colbert, Greene, Lawrence, Madison, Pickens, Sumter, Wilcox",
2017,Dicots,Thalictrum mirabile,Little Mountain meadowrue,G3Q,S2,,,,"Counties of occurrence:  Colbert, Franklin, Lawrence, Winston
ORDER RHAMNALES
Family Rhamnaceae  -  Buckthorn Family",
2017,Dicots,Thelesperma filifolium,stiff greenthread,G4G5,S1,,,,Counties of occurrence:  Sumter,
2017,Ferns and Relatives,Thelypteris burksiorum,Alabama streak-sorus fern7,G1,S1,LT50,,,Counties of occurrence:  Winston,
2017,Ferns and Relatives,Thelypteris ovata,ovate marsh fern,G3G5,S3,,,,"Counties of occurrence:  Bibb, Clarke, Covington, Escambia, Monroe",
2017,Ferns and Relatives,Thelypteris quadrangularis,hairy maiden fern,G3G5,S2,,,,"Counties of occurrence:  Butler, Clarke, Conecuh, Crenshaw, Monroe
ORDER MARSILEALES
Family Marsileaceae  -  Water Clover Family",
2017,Dicots,Thermopsis mollis,soft-haired thermopsis,G3G4,S1,,,,"Counties of occurrence:  Jackson, Marshall",
2017,Birds,Thryomanes bewickii,Bewick’s Wren,G5,"SHB, S1N",,SP,P1,"Counties of occurrence:  Autauga4, Butler, Clay4, Colbert4, Coosa4, Cullman4, DeKalb4, Elmore4, Etowah4, Franklin4, Jackson4, Jefferson, Lauderdale, Lawrence4, Limestone4, Madison, Marshall4, Mobile, Morgan4, Randolph4, Shelby4, St. Clair4, Sumter4, Talladega4, Tuscaloosa4, Walker4",
2017,Insects,Tmesiphorus costalis,a beetle,GNR,SNR,,,,"Counties of occurrence:  Marshall, Morgan",
2017,"Diplurans, Springtails and Proturans",Tomecerus bidentatus,a springtail,GNR,S2,,,,"Counties of occurrence:  Blount, Colbert, DeKalb, Jackson, Madison, Marshall",
2017,"Diplurans, Springtails and Proturans",Tomocerus dubius,a springtail,GNR,S1,,,,"Counties of occurrence:  DeKalb, Jackson, Madison",
2017,"Diplurans, Springtails and Proturans",Tomocerus flavescens,a springtail,G5?,S1,,,,"Counties of occurrence:  Blount, Jackson, Marshall",
2017,"Diplurans, Springtails and Proturans",Tomocerus lamelliferus,a springtail,GNR,S1,,,,"Counties of occurrence:  Jackson, Madison",
2017,Non-Vascular Plants,Tortula rhizophylla,moss,G3G5,S1,,,,Counties of occurrence:  Shelby,
2017,Freshwater Mussels,Toxolasma corvunculus,southern purple lilliput,G1,S1,,PSM,P1,"Counties of occurrence:  Bibb, Blount, Calhoun, Cherokee, Clay, Cullman, Dallas4, Etowah, Greene4, Lee4, Lowndes4, Macon4, Montgomery4, Shelby, St. Clair, Talladega, Tuscaloosa",
2017,Freshwater Mussels,Toxolasma cylindrellus,pale lilliput,G1,S1,LE,SP,P1,"Counties of occurrence:  Jackson, Lauderdale4, Limestone4, Madison4",
2017,Freshwater Mussels,Toxolasma lividum,purple lilliput,G3Q,S2,UR,PSM,,"Counties of occurrence:  Colbert, Franklin, Jackson, Lauderdale, Lawrence, Limestone, Madison, Marshall",
2017,Freshwater Mussels,Toxolasma parvum,lilliput,G5,S3,,PSM,,"Counties of occurrence:  Calhoun, Cherokee, Clay, Colbert, Dallas, Elmore, Etowah, Fayette, Greene, Hale,
Jackson, Jefferson, Lamar, Lauderdale, Lawrence, Lee, Limestone, Lowndes, Macon, Madison, Marengo, Marshall, Monroe, Morgan, Pickens, Shelby, St. Clair, Talladega, Tallapoosa, Walker, Washington, Wilcox",
2017,Freshwater Mussels,Toxolasma paulus,iridescent lilliput,G4G5Q,S2,,PSM,,"Counties of occurrence:  Houston, Lee, Russell",
2017,Freshwater Mussels,Toxoloasma sp. 1,Gulf lilliput,G2,S2,,PSM,,"Counties of occurrence:  Barbour, Bullock, Butler, Coffee, Conecuh, Covington, Crenshaw, Dale, Escambia, Geneva, Henry, Pike",
2017,Monocots,Tradescantia ernestiana,Ernest’s spiderwort,G3,S1,,,,"Counties of occurrence:  DeKalb, Etowah, Jackson, Jefferson, Madison, Montgomery
Family Xyridaceae  -  Yellow-eyed Grass Family",
2017,Mammals,Trichechus manatus,West Indian manatee,G2,S1,LT,SP,P1,"Counties of occurrence:  Baldwin, Mobile",
2017,Ferns and Relatives,Trichomanes petersii,dwarf filmy-fern,G4G5,S2,,,,"Counties of occurrence:  Cleburne, DeKalb, Etowah, Fayette, Franklin, Jackson, Lamar, Lawrence, Marion, Marshall, Pickens, Tuscaloosa, Winston
Family Lygodiaceae  -  Climbing Fern Family",
2017,Non-Vascular Plants,Trichostomum crispulum,moss,G4G5,S2,,,,Counties of occurrence:  Morgan,
2017,Monocots,Tridens carolinianus,Carolina fluff grass,G3G4,S1,,,,"Counties of occurrence:  Conecuh, Covington, Escambia4, Mobile4
ORDER ERIOCAULALES
Family Eriocaulaceae  -  Pipewort Family",
2017,Monocots,Trillium flexipes,nodding trillium,G5,S2S3,,,,"Counties of occurrence:  Etowah, Jackson, Lawrence, Marshall, Morgan, Winston",
2017,Monocots,Trillium grandiflorum,large-flowered trillium,G5,S1,,,,Counties of occurrence:  Jackson,
2017,Monocots,Trillium lancifolium,narrow-leaved trillium,G3,S2S3,,,,"Counties of occurrence:  Calhoun, Cherokee, Dallas, Greene, Houston, Jackson, Marengo, Montgomery, Perry,
Shelby, Tuscaloosa, Wilcox",
2017,Monocots,Trillium pusillum var. 1,Alabama least trillium,G3T2Q,S2,,,,"Counties of occurrence:  Jackson, Limestone, Madison, Marshall",
2017,Monocots,Trillium recurvatum,prairie trillium,G5,S2,,,,"Counties of occurrence:  Franklin, Lawrence, Morgan, Pickens",
2017,Monocots,Trillium reliquum,relict trillium,G3,S2,LE,,,"Counties of occurrence:  Bullock, Henry, Lee",
2017,Monocots,Trillium rugelii,southern nodding trillium,G3,S2?,,,,"Counties of occurrence:  Calhoun, Clay, Coosa, Lee, Shelby, Tuscaloosa, Wilcox",
2017,Monocots,Trillium sessile,toadshade,G4G5,S2,,,,"Counties of occurrence:  Blount, Cullman, Jackson, Limestone, Marshall",
2017,Monocots,Trillium sulcatum,southern red trillium,G4,S1,,,,"Counties of occurrence:  DeKalb, Jackson, Marshall",
2017,Monocots,Trillium vaseyi,Vasey's trillium,G4,S1?,,,,Counties of occurrence:  Lee,
2017,Birds,Tringa semipalmata,Willet,G5,"S2B,S5N",,SP,,"Counties of occurrence:  Baldwin, Mobile",
2017,Terrestrial Snails,Triodopsis tennesseensis,budded threetooth,G4,SNR,,,,,
2017,Dicots,Triosteum angustifolium,yellowleaf tinker's-weed,G5,S1,,,,"Counties of occurrence:  Calhoun, Colbert, Dallas, Etowah, Franklin, Jackson, Jefferson, Morgan",
2017,Arachnids,Trisetobisium fallax,a pseudoscorpion,GNR,S1,,,,"Counties of occurrence:  Colbert, Lawrence",
2017,Freshwater Mussels,Truncilla donaciformis,fawnsfoot,G5,S3,,PSM,,"Counties of occurrence:  Autauga, Bibb, Blount, Calhoun, Cherokee, Colbert, Dallas, Elmore, Etowah, Franklin4, Greene, Jackson, Jefferson, Lauderdale, Limestone, Lowndes, Madison, Marshall, Monroe, Montgomery, Morgan, Perry, Pickens, Shelby, St. Clair, Sumter, Talladega, Wilcox",
2017,Freshwater Mussels,Truncilla truncata,deertoe,G5,S1,,PSM,,"Counties of occurrence:  Colbert, Franklin4, Jackson, Lauderdale, Lawrence4, Limestone4, Madison, Marshall, Morgan4",
2017,Freshwater Snails,Tulotoma magnifica,tulotoma snail7,G2,S2,LT,SP,P2,"Counties of occurrence:  Autauga, Calhoun, Coosa, Dallas, Elmore, Monroe, Shelby, St. Clair, Talladega, Wilcox
ORDER BASOMMATOPHORA
Family Ancylidae  -  Freshwater Limpets",
2017,Insects,Tychobythinus jonesi,a cave obligate beetle7,G1G2,S1S2,,,,Counties of occurrence:  Colbert,
2017,Fishes,Typhlichthys subterraneus,southern cavefish,G4,S3,,SP,,"Counties of occurrence:  Colbert, DeKalb, Jackson, Lauderdale, Lawrence, Limestone, Madison, Marshall, Morgan",
2017,Arachnids,Tyrannochthonius alabamensis,a pseudoscorpion7,G1,S1,,,,"Counties of occurrence:  Blount, Jackson",
2017,Arachnids,Tyrannochthonius aladdinensis,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Madison,
2017,Arachnids,Tyrannochthonius aralu,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Madison,
2017,Arachnids,Tyrannochthonius archeri,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Morgan,
2017,Arachnids,Tyrannochthonius attenuatus,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Madison,
2017,Arachnids,Tyrannochthonius avernicolus,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Marshall,
2017,Arachnids,Tyrannochthonius barri,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Marshall,
2017,Arachnids,Tyrannochthonius binoculatus,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Jackson,
2017,Arachnids,Tyrannochthonius chamberlini,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Calhoun,
2017,Arachnids,Tyrannochthonius charon,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Jackson,
2017,Arachnids,Tyrannochthonius diabolus,a cave obligate pseudoscorpion7,G1G2,S1S2,,,,Counties of occurrence:  Jackson,
2017,Arachnids,Tyrannochthonius erebicus,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Jackson,
2017,Arachnids,Tyrannochthonius felix,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Jackson,
2017,Arachnids,Tyrannochthonius floridensis,a pseudoscorpion,G1G2,S1S2,,,,"Counties of occurrence:  Cleburne, Hale, Lee, Marshall, Morgan",
2017,Arachnids,Tyrannochthonius gnomus,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Marshall,
2017,Arachnids,Tyrannochthonius halopotamus,a cave obligate pseudoscorpion,G1,S1,,,,Counties of occurrence:  Jackson,
2017,Arachnids,Tyrannochthonius infernalis,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Jackson,
2017,Arachnids,Tyrannochthonius jonesi,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Blount,
2017,Arachnids,Tyrannochthonius nergal,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Madison,
2017,Arachnids,Tyrannochthonius orpheus,a cave obligate pseudoscorpion7,G1G2,S1S2,,,,Counties of occurrence:  Madison,
2017,Arachnids,Tyrannochthonius osiris,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Jackson,
2017,Arachnids,Tyrannochthonius parvus,a cave obligate pseudoscorpion7,G1G2,S1S2,,,,Counties of occurrence:  Blount,
2017,Arachnids,Tyrannochthonius pecki,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Madison,
2017,Arachnids,Tyrannochthonius pholeter,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Madison,
2017,Arachnids,Tyrannochthonius pluto,a cave obligate pseudoscorpion7,G1G2,S1S2,,,,Counties of occurrence:  Marshall,
2017,Arachnids,Tyrannochthonius satan,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Marshall,
2017,Arachnids,Tyrannochthonius sheltae,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Madison,
2017,Arachnids,Tyrannochthonius skeletonis,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Jackson,
2017,Arachnids,Tyrannochthonius stygius,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Jackson,
2017,Arachnids,Tyrannochthonius tartarus,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Marshall,
2017,Arachnids,Tyrannochthonius tenuis,a cave obligate pseudoscorpion7,G1,S1,,,,Counties of occurrence:  Madison,
2017,Arachnids,Tyrannochthonius torodei,a cave obligate pseudoscorpion7,G1,S1,,,,"Counties of occurrence:  Jackson
Family Neobisiidae",
2017,Birds,Tyrannus dominicensis,Gray Kingbird,G5,S1B,,SP,,"Counties of occurrence:  Baldwin, Mobile",
2017,Birds,Tyrannus forficatus,Scissor-tailed Flycatcher,G5,S2,,SP,,"Counties of occurrence:  Autauga, Baldwin, Blount, Colbert, Cullman, Dallas, Franklin, Hale, Jackson, Jefferson,
Lauderdale, Lowndes, Madison, Marengo, Mobile, Morgan, Perry, Pike, Shelby, Sumter, Talladega, Wilcox",
2017,Freshwater Mussels,Uniomerus columbensis,Apalachicola pondhorn,G3,S2,,PSM,,"Counties of occurrence:  Henry, Houston, Lee, Russell",
2017,Freshwater Mussels,Uniomerus declivis,tapered pondhorn,G5Q,S3,,PSM,,"Counties of occurrence:  Dallas, Lowndes, Wilcox",
2017,Mammals,Ursus americanus,black bear,G5,S2,SP13,,P1,"Counties of occurrence:  Baldwin, Barbour14, Bibb14, Butler14, Chambers14, Cherokee, Chilton14, Choctaw14, Clark, Cleburne14, Coffe14, Conecuh, Coosa14, Covington14, Cullman14, Dale14, Dallas14, DeKalb, Elmore14, Escambia14, Etowah, Fayette14, Geneva14, Jefferson14, Lee14, Limestone14, Lowndes14, Macon14, Madison14, Marengo14, Marion14, Marshall14, Mobile, Monroe, Montgomery14, Randolph14, St. Clair14, Talladega14, Tallapoosa14, Tuscaloosa14, Walker14, Washington",
2017,Dicots,Utricularia floridana,Florida bladderwort,G3G5,S1S2,,,,"Counties of occurrence:  Covington, Mobile",
2017,Dicots,Utricularia inflata,swollen bladderwort,G5,S1S2,,,,"Counties of occurrence:  Autauga, Baldwin, Chilton",
2017,Dicots,Utricularia olivacea,dwarf bladderwort,G4,S1,,,,Counties of occurrence:  Baldwin,
2017,Dicots,Utricularia resupinata,northeastern bladderwort,G4,S1S2,,,,"Counties of occurrence:  Covington
Family Orobanchaceae  -  Broomrape Family",
2017,Freshwater Mussels,Utterbackia peggyae,Florida floater,G3,S1,,PSM,P1,"Counties of occurrence:  Dale, Geneva, Henry, Houston",
2017,Monocots,Uvularia floridana,Florida bellwort,G3,S1,,,,"Counties of occurrence:  Escambia, Houston, Montgomery, Perry, Wilcox
Family Iridaceae  -  Iris Family",
2017,Dicots,Valeriana pauciflora,valerian,G4,S1,,,,"Counties of occurrence:  Jackson, Madison",
2017,Freshwater Snails,Valvata bicarinata,two-ridge valvata,G5,S3,,,,,
2017,Terrestrial Snails,Ventridens acerra,glossy dome,G4,SNR,,,,,
2017,Terrestrial Snails,Ventridens cerinoideus,wax dome,G4,SNR,,,,,
2017,Terrestrial Snails,Ventridens collisella,sculptured dome,G4,SNR,,,,,
2017,Terrestrial Snails,Ventridens lasmodon,hollow dome,G4,SNR,,,,,
2017,Terrestrial Snails,Ventridens lawae,rounded dome,G4,SNR,,,,,
2017,Terrestrial Snails,Ventridens monodon,blade dome,G2,SNR,,,,,
2017,Monocots,Veratrum hybridum,broadleaf bunchflower,G5,S1,,,,"Counties of occurrence:  Autauga4, Bibb, Coosa, Lee4",
2017,Monocots,Veratrum parviflorum,small-flowered false hellebore,G4?,S1S2,,,,"Counties of occurrence:  Blount, Cherokee, Cleburne, Dekalb, Jackson, Marshall",
2017,Monocots,Veratrum woodii,wood's false hellebore,G5,S1,,,,"Counties of occurrence:  Bibb, Dale, Geneva, Henry",
2017,Dicots,Verbesina walteri,Carolina Crownbeard,G4,S1,,,,"Counties of occurrence:  Sumter, Wilcox
ORDER CAMPANULALES
Family Campanulaceae  -  Bellflower Family",
2017,Birds,Vermivora bachmani,Bachman’s Warbler,GH,SX,LE,SP,,"Counties of occurrence4:  Autatuga, Baldwin, Clarke, Coosa, Cullman, Mobile, Tuscaloosa, Washington",
2017,Dicots,Veronicastrum virginicum,Culver's root,G4,S1,,,,"Counties of occurrence:  Bibb, Coosa, Dallas",
2017,Terrestrial Snails,Vertigo alabamensis,Alabama vertigo,G3,S1S2,,,,,
